_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
105,3014910,ATR_SPEED_VOLUME,2025-11-18,2025-11-20,72,Pakenham Dr: Cromarty Dr - Kennebec Cres,-79.56095,43.72486000000001,9668274,337.7,337.7,,08:15:00,36,15:00:00,39,34.5,44,49.7,
106,3014863,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Wardlaw Cres: Islington Ave - Barkwin Dr,-79.56500772548299,43.739686777184914,8392799,773,773,,07:45:00,54,17:15:00,91,28.7,34.8,39.1,
107,3014871,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Mendota Rd: Wesley St - Morgan Ave,-79.49928,43.623695000000005,913329,163,163,,08:00:00,11,18:15:00,17,27.3,36.7,42,
108,3014865,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Ringley Ave: Guthrie Ave - Frances Ave,-79.488865,43.630455000000005,7939785,1384,1384,,07:45:00,122,17:00:00,175,35.4,43.8,49.1,
109,3014862,ATR_SPEED_VOLUME,2025-11-11,2025-11-11,24,William Duncan Rd: Downsview Park Blvd - Sarah Jackson Cres,-79.47632126639525,43.73763503954428,30070176,774,774,,08:00:00,63,18:15:00,75,20.9,28.7,32.6,
110,3014861,ATR_SPEED_VOLUME,2025-11-11,2025-11-11,24,Frederick Tisdale Dr: Downsview Park Blvd - Thomas Mulholland Dr,-79.47730155300547,43.73661635887979,30070170,988,988,,07:30:00,69,17:15:00,102,24,29.8,34.4,
111,3014860,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Downsview Park Blvd: Downsview Park Trl - Keele St,-79.48375431576208,43.73697000000001,30144184,5233,5233,,07:45:00,456,17:30:00,428,39.4,44.9,49.4,
112,3014859,ATR_SPEED_VOLUME,2025-11-11,2025-11-11,24,Stanley Greene Blvd: Downsview Park Blvd - Thomas Mulholland Dr,-79.479075,43.73586,30070167,2252,2252,,07:45:00,163,17:15:00,185,35.1,43.9,48.8,
113,3014855,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Vetiver Dr: Print Dr - Rexdale Blvd,-79.55944645066512,43.71181972280469,30133582,1628,1628,,09:00:00,93,17:15:00,146,44.8,53.4,58.8,
114,3014854,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Silver Reign Dr: Print Dr - Rexdale Blvd,-79.55722902752231,43.712146580543596,30133585,5724.3,5724.3,,09:15:00,324,17:45:00,502,36.1,43.5,48.5,
115,3014851,ATR_SPEED_VOLUME,2025-11-11,2025-11-13,72,Rowntree Rd to Humber River Recreational Trl,-79.5840711456933,43.7511437152311,5000702,3143.3,3143.3,,08:00:00,227,17:30:00,251,34,39.6,43.9,
116,3014593,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Yonge St: Churchill Ave - Horsham Ave,-79.41420500000001,43.77447000000001,7130376,31722,31722,,08:15:00,2012,16:30:00,1934,38.2,48.9,54.4,
117,3014833,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Windom Rd to Ferrand Dr,-79.33430494958586,43.72095439390531,14130031,527,527,,08:15:00,56,17:45:00,45,29.9,38.7,43.9,
118,3014826,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Caledonia Park Rd: Davenport Rd - St Clair Ave W,-79.45298650888219,43.673211421604236,60046657,13129.7,13129.7,,08:00:00,889,17:00:00,957,39.9,47.6,52,
119,3014824,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Deerlick Crt to York Mills Rd,-79.33116630811307,43.759139709308215,30110858,1641,1641,,08:15:00,139,17:30:00,144,25.8,33.6,38.2,
120,3014823,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Case Ootes Dr: Bartley Dr - Spruce Pines Cres,-79.30811500000002,43.722335,30129588,285,285,,08:00:00,25,14:45:00,25,22.7,29.7,34.1,
121,3014821,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Ann O'Reilly Rd: Atria Blvd - Atria South Park Trl,-79.32891423857866,43.77406510877449,30126215,3261,3261,,08:15:00,241,17:45:00,289,28.9,34.8,39.4,
122,3014820,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Guest Ave to Danforth Ave,-79.2977098077989,43.688621774461716,30130958,358,358,,06:30:00,20,15:00:00,38,17.9,27.7,32,
123,3014818,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Merchants' Wharf: Martin Goodman Trl - Edgewater Dr,-79.364105,43.645230000000005,30067802,2046,2046,,07:45:00,172,18:00:00,149,18.4,27.9,32.8,
124,3014817,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Samba Dr to Talent Cres,-79.53768000000001,43.737390000000005,10561124,589.3,589.3,,08:00:00,59,16:45:00,61,37.3,47.4,53.6,
125,3014816,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Twelfth St: Lloyd Janes Lane - Birmingham St,-79.511695,43.601765,30124253,1139,1139,,08:00:00,103,17:15:00,107,27.3,33.4,37,
126,3014835,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Linkwood Lane to Windy Golfway,-79.325635,43.71682500000001,445102,7481,7481,,08:00:00,668,17:00:00,693,45.2,53.1,58.2,
127,3014813,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Evans Ave: Bellman Ave - Diesel Dr,-79.5340904559648,43.61403166636054,7323542,20070.3,20070.3,,07:45:00,1627,16:30:00,1771,55.5,63.3,68.6,
128,3014836,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Seton Park Rd: Wilket Creek Rd - Ferrand Dr,-79.3333278319261,43.72060514266996,14130041,347,347,,08:30:00,29,17:00:00,44,29.7,38.1,43,
129,3014810,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,George Henry Blvd to Quincy Cres,-79.35556680925654,43.770726264609664,438736,456.3,456.3,,08:00:00,36,17:30:00,37,38.9,47.7,53,
130,3014845,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,Cleanside Rd: Warden Ave - Mendelssohn St,-79.28261,43.71720500000001,30104942,1340,1340,,07:30:00,87,16:45:00,104,30.9,39,44,
131,3014852,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Panorama Crt to Kipling Ave,-79.581661736815,43.746804679199286,2984839,4611.7,4611.7,,08:15:00,312,17:30:00,338,31.4,38.8,43.6,
132,3014834,ATR_SPEED_VOLUME,2025-11-04,2025-11-04,24,St Dennis Dr: Linkwood Lane - St Dennis Eglinton E Ramp,-79.32760337141225,43.72214398498389,60048938,17486,17486,,08:00:00,1469,17:00:00,1675,45.7,53.5,58.3,
133,3014799,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Clair Rd: Stanley Park Trl - Mayberry Rd,-79.51645692909814,43.74059335840302,30103648,1999,1999,,08:00:00,192,17:00:00,266,32,38.6,42.9,
134,3014750,ATR_SPEED_VOLUME,2025-11-04,2025-11-06,72,Rathburn Rd: Centennial Park Trl - Elmcrest Park Trl,-79.5839202777907,43.64929045716813,30053233,7946,7946,,08:00:00,695,16:30:00,1016,45.3,51.8,56.2,
135,3014807,ATR_SPEED_VOLUME,2025-11-03,2025-11-09,168,Copperfield Rd: Manse Rd - 210 Copperfield Rd,-79.17042047239644,43.76007756720894,109046,334,356.4,278,06:45:00,25,14:45:00,39,34.9,43.2,48.4,
136,3014295,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Algoma St: Milton St - Wesley St,-79.49601000000001,43.621700000000004,2920407,613,613,,08:15:00,64,14:45:00,56,33.8,42.8,48.1,
137,3014815,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Collingsbrook Blvd to Chestergrove Cres,-79.320505,43.789235000000005,106331,1489.7,1489.7,,08:00:00,237,15:00:00,162,37.1,44.2,49.2,
138,3014811,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Havenbrook Blvd: Elfindale Cres - Deepglade Cres,-79.35407500000001,43.76844,438889,385.7,385.7,,08:15:00,29,15:00:00,41,37.1,46.8,52.3,
139,3014808,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Ardagh St: Willard Ave - Evans Ave,-79.48446000000001,43.656315000000006,7979806,1065.7,1065.7,,08:15:00,100,16:45:00,121,30.4,36.6,39.3,
140,3014806,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Victory Dr: Ianhall Rd - Wintergreen Rd,-79.48954972789026,43.72698309564322,444279,1011.7,1011.7,,08:00:00,157,14:30:00,104,35.1,43.1,47.3,
141,3014803,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Armadale Ave: Colbeck St - Ardagh St,-79.48549352902475,43.65459149228979,7963621,751.7,751.7,,08:15:00,58,17:00:00,88,30.3,38.2,42.8,
142,3014802,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Beresford Ave: St John's Rd - Dundas St W,-79.48317,43.66455500000001,9396,774,774,,08:00:00,64,15:15:00,91,32.2,39.8,44.8,
143,3014801,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Beresford Ave: Lane N of Annette and E of Beresford - St John's Rd,-79.48204340595922,43.66187075672763,14045876,812.3,812.3,,08:15:00,70,17:00:00,91,32.3,39.6,44.2,
144,3014800,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Radford Ave: Alhambra Ave - Lane W of Alhambra and S of Radford,-79.45344,43.654090000000004,14017317,615.3,615.3,,08:15:00,66,18:15:00,82,27.7,37.2,42.4,
145,3014795,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Merryfield Dr: Blaisdale Rd - Denham Rd,-79.279555,43.753345,109737,511.3,511.3,,08:30:00,34,17:15:00,49,32.8,41.8,47.2,
146,3014794,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Merryfield Dr: Bergen Rd - Vauxhall Dr,-79.28495096574338,43.752312864671794,109816,1076.7,1076.7,,08:00:00,75,17:30:00,147,32,38.6,43,
147,3014792,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Lingarde Dr: Clearfield Gt - Muldrew Ave,-79.29574000000001,43.737555,110968,713.3,713.3,,08:15:00,85,15:00:00,84,29.2,34.9,39.1,
148,3014791,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Lingarde Dr: Muldrew Ave - Clearfield Gt,-79.29462390478024,43.73631256433219,111038,679,679,,08:00:00,77,15:00:00,68,34.8,43.2,48.3,
149,3014790,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Wayne Ave: Danube Dr - Electro Rd,-79.29701,43.74311,110598,1726,1726,,08:15:00,137,16:15:00,163,37.8,46.8,52.4,
150,3006248,ATR_SPEED_VOLUME,2023-03-28,2023-03-30,72,Banda Sq to Midhurst Dr,-79.59746077740978,43.73789841404438,907049,62.7,62.7,,08:15:00,6,16:15:00,5,20.5,29.6,34.2,
151,3014789,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Wayne Ave: Walbon Rd - Sherwood Ave,-79.29588146792112,43.74034939422458,110858,1077.7,1077.7,,08:15:00,115,15:00:00,120,38.3,46.8,51.9,
152,3014788,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Wayne Ave: Lancefield Ave - Lingarde Dr,-79.29403272826254,43.73809473357814,110939,840.3,840.3,,08:15:00,125,15:00:00,124,29.8,39.1,44,
153,3014787,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Tower Dr: Pickwick Rd - Lilian Dr,-79.30030381658237,43.753979247434465,109719,1657.3,1657.3,,08:30:00,146,15:15:00,155,34.5,42.6,46.9,
154,3014786,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Tower Dr: Rosemarie Dr - Sun Ave,-79.30054000000001,43.74962000000001,110076,1556.3,1556.3,,08:15:00,165,15:15:00,158,36.7,44.1,49,
155,3014784,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Criscoe St: Henrietta St - Gaffney Park Trl,-79.48301000000001,43.67178,9225,183.7,183.7,,08:00:00,19,17:00:00,17,23.1,32.3,37.5,
156,3014782,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Sackville St: Sutton Ave - St David St,-79.36238,43.658550000000005,30026466,1974.7,1974.7,,08:15:00,164,17:00:00,162,26,33.3,37.2,
157,3014781,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Regent St: Sutton Ave - St David St,-79.36388500000001,43.658225,7667179,631.3,631.3,,08:15:00,49,16:45:00,58,22.9,31.9,36.3,
158,3014780,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Beresford Ave: Colbeck St - Beresford Park Trl,-79.479535,43.655335,30109110,508.3,508.3,,08:15:00,50,17:00:00,52,29.6,37.9,42.5,
159,3014778,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Surrey Ave: Droxford Ave - Wexford Blvd,-79.299555,43.73798000000001,110930,1969.3,1969.3,,08:15:00,180,15:00:00,196,36.5,43.1,47.3,
160,3014777,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Surrey Ave: Inniswood Dr - Shandara Cres,-79.30474000000001,43.736865,111019,3495.7,3495.7,,08:00:00,289,16:45:00,337,39.6,46.5,51.1,
161,3014776,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Pearson Ave: Lane W of Sorauren and S of Pearson - Lane E of Roncesvalles and N of Pearson,-79.44509500000001,43.64237,14017695,1012,1012,,08:45:00,70,17:45:00,94,26.7,34.3,38.8,
162,3014775,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,St John's Rd: Beresford Ave - Lane E of Durie and S of St Johns,-79.48306500000001,43.66343500000001,20112684,2807.3,2807.3,,08:15:00,297,16:45:00,291,31.5,38.2,42.2,
163,3014773,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,St John's Rd: Willard Ave - Priscilla Ave,-79.48775,43.662415,10516459,3134,3134,,08:00:00,341,16:45:00,313,29.6,36,39.5,
164,3014770,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Parkway Ave: Lane N of Grenadier and E of Parkway - Lane S of Dundas and E of Parkway,-79.44766929414428,43.65057858682021,14017497,1934,1934,,08:00:00,128,15:30:00,200,33.7,41.2,44.7,
165,3014769,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,MacDonell Ave: Lane N of Queen and W of Lansdowne - Seaforth Ave,-79.43838500000001,43.64161,14017060,1643.7,1643.7,,08:15:00,115,17:45:00,134,32.5,39.5,44.3,
166,3014767,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Quebec Ave to Gothic Ave,-79.46769,43.655135,7994494,1782.7,1782.7,,08:15:00,134,17:45:00,157,29.6,38.3,42.9,
167,3014764,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Quebec Ave: Humberside Ave - Annette St,-79.4702773116854,43.66122197098878,7986820,1470,1470,,08:00:00,153,17:45:00,154,31,38.5,42.9,
168,3014684,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Delta St: Rimilton Ave - Valermo Dr,-79.537535,43.607015000000004,914238,528.3,528.3,,07:30:00,48,17:15:00,51,32,39.4,44.3,
169,3014683,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Gamma St: Rimilton Ave - Valermo Dr,-79.53873000000002,43.60674,9135433,870.3,870.3,,08:30:00,71,15:45:00,92,38.1,46.4,51.2,
170,3014681,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Beta St: Rimilton Ave - Valermo Dr,-79.53989651540599,43.606485017646634,7323999,1183.3,1183.3,,08:00:00,113,14:45:00,107,34.8,43.5,48.4,
171,3014678,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Dalesford Rd: Milton St - Winslow St,-79.49678500000002,43.625170000000004,7570344,1007.3,1007.3,,08:00:00,122,17:00:00,93,36.2,44.2,49.3,
172,3014677,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Wesley St: Dalesford Rd - Lane S of The Queensway and E of Wesley,-79.499065,43.625895,20053115,812,812,,08:00:00,67,17:00:00,80,35.3,43.4,48.7,
173,3014653,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Yonge St: Irwin Ave - Isabella St,-79.38547000000001,43.667120000000004,9941851,14161.7,14161.7,,08:15:00,690,17:15:00,898,26.8,37.5,42.5,
174,3014646,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Alton Ave: Sawden Ave - Parkfield Ave,-79.32995500000001,43.668565,1142283,534.7,534.7,,08:00:00,54,17:30:00,54,29.2,36.5,39.5,
175,3014645,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Elmlea Rd: Kentroyal Dr - Inchcliffe Cres,-79.53136,43.70153500000001,7154331,78.7,78.7,,08:15:00,8,17:15:00,8,21,31.2,34.6,
176,3014643,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Victory Dr: Keele St - Pleasant Home Blvd,-79.48347000000001,43.728345000000004,10154534,3665.3,3665.3,,08:00:00,324,16:00:00,329,32.9,39.3,43.8,
177,3014642,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,York Downs Dr: Armour Blvd - Bathurst St,-79.4353660613852,43.747220000000006,441591,3148.3,3148.3,,08:15:00,233,16:45:00,428,32,38.7,42.8,
178,3014640,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Inchcliffe Cres: Elmlea Rd - Dixon Rd,-79.53204572016834,43.70091288067333,9879809,422.7,422.7,,08:00:00,34,17:30:00,45,29.3,37,39.7,
179,3014592,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Chipstead Rd: Harlington Rd - York Mills Rd,-79.37017589090753,43.750732310385864,441168,1443.3,1443.3,,08:15:00,195,14:45:00,143,36.7,44.1,49.2,
180,3014436,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Eagle Rd: Lane S of Bloor and E of Lothian - Meadowvale Dr,-79.51960500000001,43.64435,20044375,380,380,,08:15:00,26,15:30:00,30,32.4,39.8,44.6,
181,3014431,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Kentroyal Dr: Dixon Rd - Elmlea Rd,-79.53011407429719,43.70129778753274,9879539,222.3,222.3,,08:15:00,16,17:00:00,25,30.9,39.8,44.7,
182,3014294,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Algoma St: Wesley St - Royal York Rd,-79.49875,43.62109,2920406,671.7,671.7,,08:15:00,76,14:30:00,64,34.9,44.2,49.6,
183,3014200,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Pacific Ave: Glenlake Ave - Oakmount Rd,-79.46560500000001,43.658455000000004,8005023,1604.3,1604.3,,08:00:00,119,17:45:00,147,27.3,34.7,39,
184,3014188,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Eastpark Blvd: Orville Rd - Daphne Rd,-79.23114601657531,43.75599347019468,109467,2225,2225,,08:15:00,199,15:00:00,241,34.6,41.1,44.6,
185,3014174,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Poplar Plains Cres: Avenue Rd - Rathnelly Ave,-79.4003197223741,43.68047577377698,7992431,736,736,,08:15:00,65,15:00:00,87,30.6,38.9,43.7,
186,3014173,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Poplar Plains Cres: Rathnelly Ave - Poplar Plains Rd,-79.40222951640547,43.67970682786485,30136480,830.3,830.3,,08:00:00,75,15:00:00,143,29.4,38.2,43.1,
187,3014000,ATR_SPEED_VOLUME,2025-10-28,2025-10-30,72,Lane W of Crawford and N of Harbord,-79.42186000000001,43.660675000000005,14040308,87.7,87.7,,08:15:00,11,17:15:00,9,17.3,27.1,31.5,
188,3014594,ATR_SPEED_VOLUME,2025-10-22,2025-10-22,24,Hanson Rd: Oakwood Ave - Blandford St,-79.4399,43.688895,8227,1118,1118,,08:00:00,131,18:30:00,106,29.4,37.2,41,
189,3014506,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Grace St: Bickford Park Trl - Lane S of Bloor and W of Grace,-79.41856519251894,43.66271315438129,30097935,3432.3,3432.3,,08:15:00,341,18:00:00,283,24.9,32.4,34.9,
190,3014505,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Grace St: Lane N of College and W of Grace - Harbord St,-79.41674675650528,43.657706033653064,14019555,3623.3,3623.3,,08:15:00,272,16:15:00,341,23.3,29.7,33.9,
191,3014502,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Ruddington Dr: Ruddington Park Trl - Cummer Ave,-79.390165,43.792390000000005,30093575,2312.3,2312.3,,08:15:00,228,14:45:00,206,38.6,46.5,50,
192,3014508,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Clinton St: Harbord St - Page St,-79.41621,43.661205,7583544,731.3,731.3,,06:45:00,20,18:45:00,72,25.1,33.8,38.3,
193,3014509,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Manning Ave: Harbord St - Lennox St,-79.415125,43.661680000000004,1143773,1951,1951,,08:30:00,188,17:15:00,153,28.2,34.8,39.3,
194,3014519,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Lennox St: Lane W of Markham and N of Lennox - Palmerston Blvd,-79.41282000000001,43.663395,14040394,675,675,,08:30:00,73,17:45:00,61,23.1,31.7,34.5,
195,3014673,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Markham St: Herrick St - Lennox St,-79.411675,43.663000000000004,1143490,169,169,,08:30:00,11,18:30:00,20,17.2,26.2,31.7,
196,3014674,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Bellamy Rd N: Crusader St - Lawrence Ave E,-79.2352629721125,43.75706548007203,109436,15224.7,15224.7,,08:00:00,1190,17:00:00,1311,44.4,53,58,
197,3014675,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Lawrence Ave E: Bellamy Rd N - Greencedar Crct,-79.234175,43.75795000000001,109328,31124,31124,,08:15:00,1777,17:15:00,2213,43.5,53.3,58.8,
198,3014292,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Okra Tomar Cres to Adra Grado Way,-79.36668928294519,43.77684121654681,30122058,159.7,159.7,,08:45:00,12,15:30:00,16,14.8,23.7,28.3,
199,3014510,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Manning Ave: College St - Morley Safer Lane,-79.41281000000001,43.655985,14019932,1700.3,1700.3,,08:15:00,142,15:00:00,152,27.1,34.2,38.5,
200,3014514,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Euclid Ave: Harbord St - Herrick St,-79.41366000000001,43.661345000000004,1143733,3145,3145,,08:15:00,202,14:45:00,326,19.6,27.7,31.2,
201,3013985,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Fairview Mall Dr to Godstone Rd,-79.34418528357861,43.77980183707815,437808,8520.7,8520.7,,08:00:00,738,17:15:00,661,40.9,48.2,53,
202,3014290,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Adra Grado Way to Okra Tomar Cres,-79.366615,43.77653,30122057,229.3,229.3,,09:15:00,14,15:15:00,24,18.5,28.3,33.6,
203,3014288,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Nightstar Rd: Pogonia St - Knotwood Cres,-79.226555,43.824755,20054827,2649.7,2649.7,,07:30:00,217,17:45:00,216,34.7,43.4,48.8,
204,3014274,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Viewmount Ave: Glenmount Ave - Dalemount Ave,-79.43076500000001,43.709835,446051,2191,2191,,08:15:00,360,16:00:00,224,36.5,43.6,48.2,
205,3014269,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Walsh Ave: Lane W of Mathews and N of Walsh - Weston N / Walsh Ramp,-79.53600626549807,43.71659037207001,20040634,27337,27337,,07:30:00,1696,16:30:00,2012,47.3,56.7,62.2,
206,3014268,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Brian Ave: Elinor Ave - Tower Dr,-79.30117866255016,43.74722952565476,30064917,1792.3,1792.3,,08:00:00,171,16:15:00,210,35.6,42.4,46.5,
207,3014267,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Brian Ave: Ivanhoe Crt - Gooderham Dr,-79.30408,43.746590000000005,110269,2984.7,2984.7,,08:15:00,297,15:15:00,359,34.2,41,44.4,
208,3014262,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Glenda Rd: Lawndale Rd - Lochleven Dr,-79.22221292577647,43.74070244211143,110684,399,399,,08:30:00,33,15:00:00,35,33.5,42.8,47.9,
209,3014261,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Bellamy Rd N: Trudelle St - Porchester Dr,-79.23096176581642,43.74198193077409,6427116,12414.7,12414.7,,08:00:00,922,17:00:00,1100,42.5,49.3,54,
210,3014260,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Bellamy Rd N: Cedar Brae Blvd - Hague Park Trl,-79.23346996620744,43.752247984940084,30054796,15759.3,15759.3,,08:15:00,1267,17:00:00,1393,53.2,59.4,64.6,
211,3014257,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Gerrard St E: Rathmore Ave - Clonmore Dr,-79.27939903774003,43.68845734905571,113107,16468.3,16468.3,,08:00:00,1337,15:15:00,1487,44.1,51.8,56,
212,3014515,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Euclid Ave: Allan Reynolds Lane - Via dei Giardini Lane,-79.41209505877059,43.657440903163604,14019918,3910.3,3910.3,,08:00:00,302,17:15:00,369,18.7,26.6,29.6,
213,3014516,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Markham St: Harbord St - Herrick St,-79.41121000000001,43.661845,1143645,218.7,218.7,,08:45:00,24,17:30:00,27,18.1,24.8,28.7,
214,3014181,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Rochefort Dr: Ferrand Dr - Ferrand Drive Park Trl,-79.33393500000001,43.718965,30093081,2808.3,2808.3,,08:00:00,246,16:30:00,272,39.9,48.3,53.6,
215,3014179,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Ferrand Dr: Eglinton E / Ferrand Dr Ramp - Windom Rd,-79.33414589068785,43.72171560990725,60001552,290,290,,08:15:00,17,17:00:00,28,30.9,42.1,48.8,
216,3014517,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Markham St: Lane N of College and E of Markham - Ulster St,-79.409785,43.65829000000001,14019909,896,896,,08:45:00,76,17:45:00,80,29.9,38.7,43.4,
217,3014518,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Ulster St: Wayne and Shuster Lane - Palmerston Blvd,-79.411195,43.659375000000004,14019971,2270.3,2270.3,,08:15:00,233,17:15:00,215,24.3,32.2,34.8,
218,3014172,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Richview Ave: Burton Rd - Ardmore Rd,-79.42105000000001,43.69305,1139109,464.7,464.7,,08:00:00,41,17:45:00,42,31.1,39.8,44.5,
219,3014170,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Tyrrel Ave: Christie St - Conrad Ave,-79.42477000000001,43.67812000000001,1140751,1999.3,1999.3,,08:00:00,218,17:00:00,218,30,36.8,39.6,
220,3014169,ATR_SPEED_VOLUME,2025-10-21,2025-10-23,72,Tyrrel Ave: Turner Rd - Dom's Lane,-79.42665000000001,43.67772000000001,14003770,2001,2001,,08:00:00,253,17:15:00,218,28.5,34.4,38.5,
